,Timestamp,Year,Mes,Dia,HR (%),Rs (W/m²),T Aire (C),Td form,Theta
0,2020-04-01 13:00:00,2020,4,1,22,4.0,15.8,-5.3379597432244745,89.39662998741858
1,2020-04-01 13:10:00,2020,4,1,23,17.0,15.8,-4.812238003917383,87.20850959612027
2,2020-04-01 13:20:00,2020,4,1,23,34.0,16.6,-4.187423686853743,85.01721169686417
3,2020-04-01 13:30:00,2020,4,1,26,47.0,17.0,-2.415345475053549,82.82368242701769
4,2020-04-01 13:40:00,2020,4,1,27,49.0,17.1,-1.8844153222644884,80.62886190900402
5,2020-04-01 13:50:00,2020,4,1,26,81.0,17.0,-2.415345475053549,78.43369490792914
6,2020-04-01 14:00:00,2020,4,1,27,83.0,17.3,-1.7303531745592144,76.23914185351848
7,2020-04-01 14:10:00,2020,4,1,28,121.0,17.4,-1.2146200914852183,74.04619048256303
8,2020-04-01 14:20:00,2020,4,1,28,116.0,18.3,-0.5275788873591439,71.85586852238943
9,2020-04-01 14:30:00,2020,4,1,28,119.0,18.7,-0.22497489656877856,69.66925685654402
10,2020-04-01 14:40:00,2020,4,1,28,132.0,18.9,-0.07430040122031731,67.48750574249641
11,2020-04-01 14:50:00,2020,4,1,28,175.0,19.4,0.30056949664570265,65.3118515746535
12,2020-04-01 15:00:00,2020,4,1,28,203.0,19.7,0.524254506499819,63.143636913834214
13,2020-04-01 15:10:00,2020,4,1,27,213.0,20.3,0.5299937158970868,60.98433351536642
14,2020-04-01 15:20:00,2020,4,1,27,215.0,20.7,0.8243830398969523,58.835569252471075
15,2020-04-01 15:30:00,2020,4,1,26,243.0,21.4,0.8819521078354109,56.69915983097922
16,2020-04-01 15:40:00,2020,4,1,26,260.0,21.8,1.1719721465448214,54.577146391476795
17,2020-04-01 15:50:00,2020,4,1,25,298.0,22.2,0.9906536116995307,52.471840454790126
18,2020-04-01 16:00:00,2020,4,1,24,355.0,22.8,0.9334052132474274,50.385876952404
19,2020-04-01 16:10:00,2020,4,1,23,435.0,23.7,1.065952755652383,48.3222793285262
20,2020-04-01 16:20:00,2020,4,1,22,432.0,24.3,0.9612791538435582,46.284536077651765
21,2020-04-01 16:30:00,2020,4,1,22,343.0,24.7,1.2402700507371258,44.27669329944938
22,2020-04-01 16:40:00,2020,4,1,22,376.0,24.5,1.1009593114872382,42.30346506078713
23,2020-04-01 16:50:00,2020,4,1,22,260.0,24.4,1.0311655017420491,40.37036425588713
24,2020-04-01 17:00:00,2020,4,1,23,311.0,24.4,1.5571016683780294,38.48385593688898
25,2020-04-01 17:10:00,2020,4,1,23,315.0,24.3,1.487216887589102,36.6515335636229
26,2020-04-01 17:20:00,2020,4,1,22,415.0,24.7,1.2402700507371258,34.88231565742433
27,2020-04-01 17:30:00,2020,4,1,22,416.0,25.1,1.5177891206972887,33.18665389144904
28,2020-04-01 17:40:00,2020,4,1,22,256.0,25.1,1.5177891206972887,31.576736720157506
29,2020-04-01 17:50:00,2020,4,1,22,344.0,25.1,1.5177891206972887,30.066654010818155
30,2020-04-01 18:00:00,2020,4,1,22,283.0,25.1,1.5177891206972887,28.672472079156215
31,2020-04-01 18:10:00,2020,4,1,22,215.0,24.6,1.1706607667554212,27.412141636391546
32,2020-04-01 18:20:00,2020,4,1,22,171.0,24.5,1.1009593114872382,26.305139965338732
33,2020-04-01 18:30:00,2020,4,1,22,173.0,24.5,1.1009593114872382,25.371743140801357
34,2020-04-01 18:40:00,2020,4,1,22,206.0,24.6,1.1706607667554212,24.631857697381236
35,2020-04-01 18:50:00,2020,4,1,21,187.0,24.7,0.6922830655674284,24.103435553338528
36,2020-04-01 19:00:00,2020,4,1,21,193.0,24.9,0.8312285202320129,23.800650861987606
37,2020-04-01 19:10:00,2020,4,1,21,203.0,24.9,0.8312285202320129,23.73218612542877
38,2020-04-01 19:20:00,2020,4,1,21,317.0,24.8,0.7618016521839405,23.90005892857674
39,2020-04-01 19:30:00,2020,4,1,21,366.0,25.3,1.108022427422131,24.29933549270673
40,2020-04-01 19:40:00,2020,4,1,19,450.0,25.9,0.34986121664609704,24.91882084257375
41,2020-04-01 19:50:00,2020,4,1,17,1168.0,27.6,0.21330997546108785,25.742512450424172
42,2020-04-01 20:00:00,2020,4,1,15,1016.0,28.1,-0.8859805267706068,26.751411466732733
43,2020-04-01 20:10:00,2020,4,1,15,1024.0,28.6,-0.5542877709177749,27.9252784964825
44,2020-04-01 20:20:00,2020,4,1,14,1058.0,28.2,-1.6022592654691619,29.244054183488466
45,2020-04-01 20:30:00,2020,4,1,14,775.0,29.1,-1.0075115890276778,30.688837505821624
46,2020-04-01 20:40:00,2020,4,1,14,946.0,29.4,-0.8107741457035155,32.242444814626175
47,2020-04-01 20:50:00,2020,4,1,14,707.0,28.8,-1.2050020303130153,33.889642551609874
48,2020-04-01 21:00:00,2020,4,1,14,841.0,29.3,-0.8762698930455769,35.61715758793964
49,2020-04-01 21:10:00,2020,4,1,14,902.0,28.9,-1.1390879500919895,37.4135561866469
50,2020-04-01 21:20:00,2020,4,1,15,513.0,28.5,-0.6204564941084447,39.269057742145954
51,2020-04-01 21:30:00,2020,4,1,16,250.0,27.5,-0.5499823946257231,41.17532645582277
52,2020-04-01 21:40:00,2020,4,1,15,258.0,27.5,-1.2868320449506867,43.125266295289414
53,2020-04-01 21:50:00,2020,4,1,17,227.0,27.3,0.01197386877629927,45.112832237248355
54,2020-04-01 22:00:00,2020,4,1,18,161.0,26.8,0.33480481439618365,47.13286410590061
55,2020-04-01 22:10:00,2020,4,1,18,221.0,26.6,0.1992705528628252,49.180942076037134
56,2020-04-01 22:20:00,2020,4,1,18,144.0,26.6,0.1992705528628252,51.25326526711348
57,2020-04-01 22:30:00,2020,4,1,18,97.0,26.2,-0.07285836374004159,53.34654913222215
58,2020-04-01 22:40:00,2020,4,1,18,94.0,26.0,-0.20945578785745375,55.45793980465151
59,2020-04-01 22:50:00,2020,4,1,19,59.0,25.8,0.2813391892016542,57.584942684281074
60,2020-04-01 23:00:00,2020,4,1,19,55.0,25.7,0.21272741904652068,59.725362913366666
61,2020-04-01 23:10:00,2020,4,1,18,62.0,25.6,-0.48372354471794976,61.87725567978853
62,2020-04-01 23:20:00,2020,4,1,18,66.0,25.6,-0.48372354471794976,64.03888446178604
63,2020-04-01 23:30:00,2020,4,1,18,51.0,25.5,-0.5525150313723016,66.20868661101127
64,2020-04-01 23:40:00,2020,4,1,18,60.0,25.4,-0.621396690207661,68.38524288472226
65,2020-04-01 23:50:00,2020,4,1,18,37.0,25.3,-0.6903686986374303,70.56725281200039
66,2020-04-02 00:00:00,2020,4,2,18,32.0,25.2,-0.759431234540746,72.75351289747246
67,2020-04-02 00:10:00,2020,4,2,18,34.0,25.1,-0.8285844762639832,74.94289783911995
68,2020-04-02 00:20:00,2020,4,2,18,44.0,25.1,-0.8285844762639832,77.13434403989902
69,2020-04-02 00:30:00,2020,4,2,18,35.0,25.0,-0.8978286026223062,79.326834943672
70,2020-04-02 00:40:00,2020,4,2,18,18.0,24.8,-1.036590226858009,81.51938778464952
71,2020-04-02 00:50:00,2020,4,2,19,12.0,24.6,-0.5479758600351764,83.71104126348845
72,2020-04-02 01:00:00,2020,4,2,19,9.0,24.4,-0.6874730862126966,85.90084472147494
73,2020-04-02 01:10:00,2020,4,2,19,1.0,24.1,-0.8974112985345489,88.08784635655742
74,2020-04-02 13:00:00,2020,4,2,30,2.0,17.8,-0.07123369469896423,89.14764882116165
75,2020-04-02 13:10:00,2020,4,2,31,8.0,17.5,0.09892563452254385,86.96049409171796
76,2020-04-02 13:20:00,2020,4,2,31,16.0,17.3,-0.054713847601464485,84.76992578489795
77,2020-04-02 13:30:00,2020,4,2,31,26.0,17.3,-0.054713847601464485,82.57688853941129
78,2020-04-02 13:40:00,2020,4,2,31,38.0,17.6,0.1755842629192418,80.38231977461126
79,2020-04-02 13:50:00,2020,4,2,31,43.0,17.5,0.09892563452254385,78.18716028832173
80,2020-04-02 14:00:00,2020,4,2,31,61.0,17.5,0.09892563452254385,75.99236521272829
81,2020-04-02 14:10:00,2020,4,2,32,51.0,17.5,0.48730211475549523,73.79891557760567
82,2020-04-02 14:20:00,2020,4,2,32,61.0,17.3,0.3336630696255028,71.60783091170421
83,2020-04-02 14:30:00,2020,4,2,32,80.0,17.2,0.2566818663302424,69.42018231779736
84,2020-04-02 14:40:00,2020,4,2,30,315.0,18.6,0.5365058428660532,67.23710859096781
85,2020-04-02 14:50:00,2020,4,2,28,236.0,19.2,0.1509318362453452,65.05983288075375
86,2020-04-02 15:00:00,2020,4,2,29,242.0,18.9,0.3506834685892233,62.88968261741876
87,2020-04-02 15:10:00,2020,4,2,28,265.0,19.5,0.3752338182716637,60.728112449448986
88,2020-04-02 15:20:00,2020,4,2,28,343.0,19.7,0.524254506499819,58.57673108985173
89,2020-04-02 15:30:00,2020,4,2,25,567.0,21.1,0.19361846507112954,56.437332994515124
90,2020-04-02 15:40:00,2020,4,2,23,486.0,22.1,-0.0740605984920187,54.311935986572905
91,2020-04-02 15:50:00,2020,4,2,23,514.0,21.9,-0.2182918695773087,52.202826328217185
92,2020-04-02 16:00:00,2020,4,2,22,577.0,22.5,-0.31271147382393094,50.11261202525101
93,2020-04-02 16:10:00,2020,4,2,20,590.0,23.5,-0.7212536303182983,48.044288443888476
94,2020-04-02 16:20:00,2020,4,2,20,579.0,23.2,-0.9337174834314957,46.00131570464812
95,2020-04-02 16:30:00,2020,4,2,19,750.0,23.9,-1.0378338298788148,43.98771260553404
96,2020-04-02 16:40:00,2020,4,2,18,851.0,25.0,-0.8978286026223062,42.00816907832116
97,2020-04-02 16:50:00,2020,4,2,17,787.0,25.8,-1.0065377776626967,40.06818017392322
98,2020-04-02 17:00:00,2020,4,2,17,885.0,25.8,-1.0065377776626967,38.174203943201555
99,2020-04-02 17:10:00,2020,4,2,16,939.0,25.9,-1.6342647234982646,36.3338441566674
100,2020-04-02 17:20:00,2020,4,2,16,1004.0,26.6,-1.157121543256553,34.55605589796613
101,2020-04-02 17:30:00,2020,4,2,15,985.0,27.4,-1.3539420581132748,32.85136558778487
102,2020-04-02 17:40:00,2020,4,2,15,989.0,27.2,-1.4884219509506098,31.232089804861666
103,2020-04-02 17:50:00,2020,4,2,15,974.0,26.4,-2.0298311344278024,29.712517908344793
104,2020-04-02 18:00:00,2020,4,2,14,1023.0,27.4,-2.136708564057317,28.309005986118443
105,2020-04-02 18:10:00,2020,4,2,14,1090.0,28.2,-1.6022592654691619,27.039900364150114
106,2020-04-02 18:20:00,2020,4,2,14,838.0,27.4,-2.136708564057317,25.925184495096715
107,2020-04-02 18:30:00,2020,4,2,15,547.0,27.1,-1.5557921662643652,24.985734559487028
108,2020-04-02 18:40:00,2020,4,2,14,1046.0,27.5,-2.0696015956570277,24.242102540924137
109,2020-04-02 18:50:00,2020,4,2,13,1051.0,28.6,-2.1723033425974525,23.7128462615605
110,2020-04-02 19:00:00,2020,4,2,12,1035.0,27.9,-3.5328358247993177,23.41259550990783
111,2020-04-02 19:10:00,2020,4,2,13,1028.0,27.4,-2.971880391132606,23.350230939175944
112,2020-04-02 19:20:00,2020,4,2,12,1003.0,28.7,-3.0018760143339653,23.527647022757378
113,2020-04-02 19:30:00,2020,4,2,12,1001.0,28.6,-3.067950148438107,23.939474888314166
114,2020-04-02 19:40:00,2020,4,2,12,1011.0,29.0,-2.804157226673566,24.573854424647692
115,2020-04-02 19:50:00,2020,4,2,11,1012.0,29.7,-3.311904134469943,25.414011042165484
116,2020-04-02 20:00:00,2020,4,2,11,949.0,29.4,-3.507855984367483,26.440187923688754
117,2020-04-02 20:10:00,2020,4,2,10,970.0,30.1,-4.101281492412036,27.631488817038438
118,2020-04-02 20:20:00,2020,4,2,10,917.0,30.1,-4.101281492412036,28.967341381248232
119,2020-04-02 20:30:00,2020,4,2,10,900.0,30.3,-3.971729683476943,30.428481099601314
120,2020-04-02 20:40:00,2020,4,2,9,946.0,31.6,-4.287197554216765,31.99749293654142
121,2020-04-02 20:50:00,2020,4,2,8,924.0,30.7,-6.1353381228745105,33.65901692745369
122,2020-04-02 21:10:00,2020,4,2,8,895.0,30.9,-6.006808608464359,37.20820321374577
123,2020-04-02 21:20:00,2020,4,2,8,858.0,31.7,-5.495876425357124,39.07469127198751
124,2020-04-02 21:30:00,2020,4,2,8,852.0,30.3,-6.393361278322517,40.990915360385664
125,2020-04-02 21:40:00,2020,4,2,8,821.0,30.1,-6.522857333082814,42.94984579208406
126,2020-04-02 21:50:00,2020,4,2,8,788.0,31.3,-5.750707716949036,44.94550729171317
127,2020-04-02 22:00:00,2020,4,2,8,763.0,30.1,-6.522857333082814,46.972808722316245
128,2020-04-02 22:10:00,2020,4,2,8,730.0,30.0,-6.58772701069989,49.027396116797554
129,2020-04-02 22:20:00,2020,4,2,7,662.0,30.7,-7.561232784976164,51.105529909244616
130,2020-04-02 22:30:00,2020,4,2,8,665.0,31.1,-5.878598870457219,53.203981685209826
131,2020-04-02 22:40:00,2020,4,2,7,572.0,31.5,-7.049191747553294,55.319948345885
132,2020-04-02 23:00:00,2020,4,2,7,535.0,31.2,-7.240611832270693,59.594924615519574
133,2020-04-02 23:10:00,2020,4,2,7,485.0,31.0,-7.368621352462197,61.749870803058656
134,2020-04-02 23:30:00,2020,4,2,7,435.0,30.8,-7.49694915587316,66.08611985343899
135,2020-04-02 23:40:00,2020,4,2,7,395.0,30.5,-7.690040243593957,68.26449215133134
136,2020-04-02 23:50:00,2020,4,2,7,355.0,29.6,-8.273666899473833,70.44795123957431
137,2020-04-03 00:00:00,2020,4,3,7,307.0,29.2,-8.53517365847704,72.63531114800391
138,2020-04-03 00:10:00,2020,4,3,7,163.0,29.2,-8.53517365847704,74.82546133167999
139,2020-04-03 00:20:00,2020,4,3,7,242.0,28.6,-8.929905895145962,77.01735040708803
140,2020-04-03 00:30:00,2020,4,3,7,182.0,28.6,-8.929905895145962,79.20997167857922
141,2020-04-03 00:40:00,2020,4,3,8,118.0,28.3,-7.70307694737099,81.40235005042915
142,2020-04-03 00:50:00,2020,4,3,8,102.0,28.0,-7.902400028537151,83.5935298332259
143,2020-04-03 01:00:00,2020,4,3,8,19.0,27.1,-8.504946319429132,85.78256403437176
144,2020-04-03 01:10:00,2020,4,3,9,12.0,26.6,-7.571354008524366,87.96850265708701
145,2020-04-03 13:00:00,2020,4,3,35,15.0,11.7,-3.047589495291677,88.8999736586589
146,2020-04-03 13:10:00,2020,4,3,33,42.0,11.4,-4.023379061770939,86.71384278375413
147,2020-04-03 13:20:00,2020,4,3,35,52.0,12.4,-2.4670828201980184,84.52406390811805
148,2020-04-03 13:30:00,2020,4,3,33,62.0,13.0,-2.6994665471710158,82.3315801042462
149,2020-04-03 13:40:00,2020,4,3,33,102.0,13.1,-2.6177388316337087,80.13732602952152
150,2020-04-03 13:50:00,2020,4,3,29,144.0,14.9,-2.7442736380736945,77.94223845677702
151,2020-04-03 14:00:00,2020,4,3,27,232.0,16.5,-2.34919853164336,75.7472671584349
152,2020-04-03 14:10:00,2020,4,3,24,166.0,17.7,-2.8340077896844695,73.55338639017896
153,2020-04-03 14:20:00,2020,4,3,23,201.0,18.2,-2.958535523582104,71.36160740446688
154,2020-04-03 14:30:00,2020,4,3,21,225.0,18.9,-3.5031927397585196,69.17299142486925
155,2020-04-03 14:40:00,2020,4,3,21,237.0,19.2,-3.278004332388487,66.98866566058103
156,2020-04-03 14:50:00,2020,4,3,21,301.0,19.8,-2.8303945060468814,64.8098398552996
157,2020-04-03 15:00:00,2020,4,3,20,310.0,20.2,-3.106037170356721,62.63782610343122
158,2020-04-03 15:10:00,2020,4,3,20,367.0,20.2,-3.106037170356721,60.474061677021155
159,2020-04-03 15:20:00,2020,4,3,19,332.0,20.4,-3.556909825851488,58.320135781798214
160,2020-04-03 15:30:00,2020,4,3,19,301.0,19.8,-4.000811761333387,56.17782117405638
161,2020-04-03 15:40:00,2020,4,3,20,349.0,20.0,-3.254014369014172,54.049111784872444
162,2020-04-03 15:50:00,2020,4,3,20,347.0,19.8,-3.40239519965341,51.936267879740946
163,2020-04-03 16:00:00,2020,4,3,19,377.0,19.9,-3.9265763022752744,49.841869603743426
164,2020-04-03 16:10:00,2020,4,3,19,435.0,20.2,-3.7044750737017456,47.76888306105029
165,2020-04-03 16:20:00,2020,4,3,18,515.0,21.0,-3.7442314261966287,45.720738517541456
166,2020-04-03 16:30:00,2020,4,3,17,455.0,21.0,-4.404178429664245,43.70142562990125
167,2020-04-03 16:40:00,2020,4,3,17,460.0,20.9,-4.477302068170244,41.715607938516314
168,2020-04-03 16:50:00,2020,4,3,17,465.0,21.5,-4.040033933505002,39.7687599353368
169,2020-04-03 17:00:00,2020,4,3,18,511.0,21.7,-3.235069697909365,37.867329478181034
170,2020-04-03 17:10:00,2020,4,3,17,532.0,22.1,-3.6062766389458702,36.01892702487628
171,2020-04-03 17:20:00,2020,4,3,17,587.0,22.3,-3.4624637623811627,34.23254033145072
172,2020-04-03 17:30:00,2020,4,3,17,652.0,22.9,-3.0333221937818906,32.51876676691284
173,2020-04-03 17:40:00,2020,4,3,16,562.0,23.3,-3.445281202407406,30.890047976026473
174,2020-04-03 17:50:00,2020,4,3,17,594.0,23.8,-2.3959976671200485,29.360871537206457
175,2020-04-03 18:00:00,2020,4,3,17,646.0,23.5,-2.60759424078875,27.94788532056802
176,2020-04-03 18:10:00,2020,4,3,17,599.0,24.1,-2.1852393342404994,26.6698383897186
177,2020-04-03 18:20:00,2020,4,3,16,703.0,24.7,-2.4624323414219442,25.547234315411828
178,2020-04-03 18:30:00,2020,4,3,16,784.0,25.0,-2.2541689301608816,24.60157083277393
179,2020-04-03 18:40:00,2020,4,3,16,789.0,24.8,-2.392920069040645,23.854072664244256
180,2020-04-03 18:50:00,2020,4,3,15,718.0,25.5,-2.6456730927613425,23.323931665268418
181,2020-04-03 19:00:00,2020,4,3,15,801.0,25.5,-2.6456730927613425,23.026254319981845
182,2020-04-03 19:10:00,2020,4,3,15,689.0,26.0,-2.3026485587881202,22.97012534090149
183,2020-04-03 19:20:00,2020,4,3,15,610.0,25.5,-2.6456730927613425,23.157302767743047
184,2020-04-03 19:30:00,2020,4,3,15,734.0,25.5,-2.6456730927613425,23.581952839101774
185,2020-04-03 19:40:00,2020,4,3,15,814.0,25.6,-2.5768892347118713,24.231512643786985
186,2020-04-03 19:50:00,2020,4,3,15,766.0,25.5,-2.6456730927613425,25.088400131217142
187,2020-04-03 20:00:00,2020,4,3,15,674.0,25.7,-2.5081950272190823,26.132074637065088
188,2020-04-03 20:10:00,2020,4,3,14,813.0,26.1,-3.0170267168460247,27.340969197087034
189,2020-04-03 20:20:00,2020,4,3,12,845.0,27.1,-4.069257491414035,28.693995292647095
190,2020-04-03 20:30:00,2020,4,3,10,707.0,28.5,-5.149540839550741,30.171529143256244
191,2020-04-03 20:40:00,2020,4,3,11,745.0,27.8,-4.565619786284606,31.755932613354396
192,2020-04-03 20:50:00,2020,4,3,10,629.0,28.0,-5.481503594358775,33.43172904849713
193,2020-04-03 21:00:00,2020,4,3,9,733.0,27.9,-6.69737797907297,35.18555595235045
194,2020-04-03 21:10:00,2020,4,3,9,592.0,28.1,-6.564201343330566,37.005994484132316
195,2020-04-03 21:20:00,2020,4,3,9,730.0,28.5,-6.29886070400281,38.88334472105821
196,2020-04-03 21:30:00,2020,4,3,9,656.0,28.5,-6.29886070400281,40.809389353363514
197,2020-04-03 21:40:00,2020,4,3,10,729.0,28.6,-5.083401055068973,42.77716931886223
198,2020-04-03 21:50:00,2020,4,3,10,898.0,28.9,-4.885484353107848,44.78078230313216
199,2020-04-03 22:00:00,2020,4,3,10,703.0,28.7,-5.017345152082168,46.81520856075823
200,2020-04-03 22:10:00,2020,4,3,10,474.0,28.7,-5.017345152082168,48.87616166198728
201,2020-04-03 22:20:00,2020,4,3,11,411.0,28.0,-4.432218069874712,50.9599645248476
202,2020-04-03 22:30:00,2020,4,3,10,662.0,28.6,-5.083401055068973,53.06344565067607
203,2020-04-03 22:40:00,2020,4,3,10,618.0,29.5,-4.491898609835784,55.18385320050241
204,2020-04-03 22:50:00,2020,4,3,10,565.0,28.5,-5.149540839550741,57.31878384602357
205,2020-04-03 23:00:00,2020,4,3,10,689.0,29.7,-4.361364719477129,59.46612380103724
206,2020-04-03 23:10:00,2020,4,3,10,511.0,29.7,-4.361364719477129,61.623999833059145
207,2020-04-03 23:20:00,2020,4,3,10,184.0,29.1,-4.753957171688859,63.790738257913
208,2020-04-03 23:30:00,2020,4,3,11,213.0,27.7,-4.632448581651713,65.96483127482888
209,2020-04-03 23:40:00,2020,4,3,12,315.0,27.2,-4.001903209111287,68.14490720223561
210,2020-04-03 23:50:00,2020,4,3,12,255.0,27.7,-3.666425913011173,70.32970649830476
211,2020-04-04 00:00:00,2020,4,4,12,237.0,26.8,-4.271840985533386,72.51806054655671
212,2020-04-04 00:10:00,2020,4,4,12,172.0,26.3,-4.611225727094039,74.70887338822592
213,2020-04-04 00:20:00,2020,4,4,12,155.0,26.1,-4.747594531743632,76.901105684971
214,2020-04-04 00:30:00,2020,4,4,12,144.0,26.2,-4.679366037000285,79.09376044041555
215,2020-04-04 00:40:00,2020,4,4,12,89.0,25.9,-4.884316761383612,81.28587007415545
216,2020-04-04 00:50:00,2020,4,4,13,42.0,25.6,-4.194641697527565,83.4764843698211
217,2020-04-04 01:00:00,2020,4,4,13,21.0,24.9,-4.677925177200169,85.66465987512046
218,2020-04-04 01:10:00,2020,4,4,14,14.0,24.6,-4.051420557779595,87.84944829398194
219,2020-04-04 13:10:00,2020,4,4,29,6.0,17.2,-0.9434961876029477,86.46868435134607
220,2020-04-04 13:20:00,2020,4,4,28,12.0,17.7,-0.9846486159771184,84.27975409186783
221,2020-04-04 13:30:00,2020,4,4,28,15.0,17.5,-1.1378559231328549,82.08788457730954
222,2020-04-04 13:40:00,2020,4,4,29,22.0,17.5,-0.7128780768432607,79.89400764604538
223,2020-04-04 13:50:00,2020,4,4,29,27.0,17.2,-0.9434961876029477,77.6990559928431
224,2020-04-04 14:00:00,2020,4,4,30,36.0,16.9,-0.7631001306011792,75.50397397545645
225,2020-04-04 14:10:00,2020,4,4,30,41.0,17.3,-0.45452763468230506,73.30972901628307
226,2020-04-04 14:20:00,2020,4,4,30,73.0,17.2,-0.5315086347476535,71.11732401853206
227,2020-04-04 14:30:00,2020,4,4,30,81.0,17.6,-0.22422995898145995,68.9278102377744
228,2020-04-04 14:40:00,2020,4,4,28,100.0,18.1,-0.6795118720328536,66.74230318157065
229,2020-04-04 14:50:00,2020,4,4,27,119.0,18.7,-0.6638519966722309,64.56199904027133
230,2020-04-04 15:00:00,2020,4,4,26,189.0,19.2,-0.7417188024980239,62.38819437625814
231,2020-04-04 15:10:00,2020,4,4,25,172.0,19.8,-0.763823145385344,60.22230882866956
232,2020-04-04 15:20:00,2020,4,4,24,189.0,20.1,-1.028403008974534,58.06591176247796
233,2020-04-04 15:30:00,2020,4,4,24,176.0,20.2,-0.9544536238614819,55.92075380101497
234,2020-04-04 15:40:00,2020,4,4,24,202.0,20.4,-0.8068573753896426,53.78880442041448
235,2020-04-04 15:50:00,2020,4,4,23,139.0,20.4,-1.3125531505300465,51.67229716654257
236,2020-04-04 16:00:00,2020,4,4,24,145.0,20.3,-0.8806051481353873,49.57378339627602
237,2020-04-04 16:10:00,2020,4,4,23,180.0,20.4,-1.3125531505300465,47.49619877700489
238,2020-04-04 16:20:00,2020,4,4,23,272.0,20.7,-1.0919155812610943,45.442942234524054
239,2020-04-04 16:30:00,2020,4,4,22,238.0,21.2,-1.2521217550592265,43.41797242762339
240,2020-04-04 16:40:00,2020,4,4,22,235.0,21.2,-1.2521217550592265,41.425924216417435
241,2020-04-04 16:50:00,2020,4,4,22,223.0,21.2,-1.2521217550592265,39.47224875095366
242,2020-04-04 17:00:00,2020,4,4,22,201.0,21.3,-1.1792728940102815,37.56338039350993
243,2020-04-04 17:10:00,2020,4,4,22,212.0,21.2,-1.2521217550592265,35.706932498758974
244,2020-04-04 17:20:00,2020,4,4,21,217.0,21.4,-1.6545004815809936,33.911921366226835
245,2020-04-04 17:30:00,2020,4,4,21,246.0,21.5,-1.5818501971981944,32.18901118766816
246,2020-04-04 17:40:00,2020,4,4,21,236.0,21.7,-1.4368433803825087,30.550765203521912
247,2020-04-04 17:50:00,2020,4,4,21,224.0,21.9,-1.2922269148900027,29.011867471886582
248,2020-04-04 18:00:00,2020,4,4,21,244.0,21.9,-1.2922269148900027,27.58925921204893
249,2020-04-04 18:10:00,2020,4,4,20,254.0,22.3,-1.5762373841339705,26.30209906825634
250,2020-04-04 18:20:00,2020,4,4,20,266.0,22.3,-1.5762373841339705,25.171424767978337
251,2020-04-04 18:30:00,2020,4,4,19,238.0,22.5,-2.03131095432483,24.219377701309853
252,2020-04-04 18:40:00,2020,4,4,20,235.0,22.3,-1.5762373841339705,23.467883882393124
253,2020-04-04 18:50:00,2020,4,4,20,243.0,22.1,-1.72007406561774,22.936798933952616
254,2020-04-04 19:00:00,2020,4,4,20,223.0,22.1,-1.72007406561774,22.64172842627042
255,2020-04-04 19:10:00,2020,4,4,21,227.0,21.5,-1.5818501971981944,22.591967394597546
256,2020-04-04 19:20:00,2020,4,4,22,276.0,21.4,-1.1065225150864746,22.789123190222384
257,2020-04-04 19:30:00,2020,4,4,21,329.0,21.8,-1.3644864523003406,23.22686553480662
258,2020-04-04 19:40:00,2020,4,4,21,391.0,22.5,-0.8607039276391611,23.891889170729044
259,2020-04-04 20:00:00,2020,4,4,22,336.0,22.4,-0.384391603174454,25.82715152163739
260,2020-04-04 20:10:00,2020,4,4,22,305.0,22.3,-0.4561680487466568,27.053788736574035
261,2020-04-04 20:20:00,2020,4,4,22,330.0,22.0,-0.6720772280082555,28.424072747576652
262,2020-04-04 20:30:00,2020,4,4,22,296.0,22.1,-0.6000106661186161,29.918025721233448
263,2020-04-04 20:40:00,2020,4,4,23,288.0,22.0,-0.1461276391713472,31.51779549097317
264,2020-04-04 20:50:00,2020,4,4,23,300.0,21.8,-0.2905534864478839,33.20779896231376
265,2020-04-04 21:00:00,2020,4,4,22,295.0,22.2,-0.5280410048004849,34.97464348498946
266,2020-04-04 21:10:00,2020,4,4,22,341.0,22.0,-0.6720772280082555,36.80693037255062
267,2020-04-04 21:20:00,2020,4,4,22,303.0,22.2,-0.5280410048004849,38.695010506165445
268,2020-04-04 21:30:00,2020,4,4,23,361.0,22.1,-0.0740605984920187,40.63073407746559
269,2020-04-04 21:40:00,2020,4,4,24,314.0,21.7,0.14279259857290377,42.60721682299853
270,2020-04-04 21:50:00,2020,4,4,25,264.0,21.4,0.4121703780383805,44.618632478092174
271,2020-04-04 22:00:00,2020,4,4,24,230.0,21.3,-0.14762527465260766,46.66003492290784
272,2020-04-04 22:10:00,2020,4,4,26,212.0,21.0,0.5903538315109651,48.72720683821061
273,2020-04-04 22:20:00,2020,4,4,27,186.0,20.7,0.8243830398969523,50.81653469577125
274,2020-04-04 22:30:00,2020,4,4,28,174.0,20.6,1.1898080034787686,52.92490460498785
275,2020-04-04 22:40:00,2020,4,4,29,135.0,20.2,1.319994850308706,55.04961640830661
276,2020-04-04 22:50:00,2020,4,4,29,134.0,20.1,1.2460462955021956,57.18831277453414
277,2020-04-04 23:00:00,2020,4,4,30,131.0,20.1,1.6580229362912227,59.33892059862704
278,2020-04-04 23:10:00,2020,4,4,30,95.0,20.0,1.583974305911248,61.49960242355763
279,2020-04-04 23:20:00,2020,4,4,32,89.0,19.7,2.14936628713734,63.668715867080806
280,2020-04-04 23:30:00,2020,4,4,31,98.0,19.7,1.7610143768609339,65.84478036271427
281,2020-04-04 23:40:00,2020,4,4,32,68.0,19.7,2.14936628713734,68.02644777748597
